id,label
angin_topan_0005,1
angin_topan_0011,0
angin_topan_0010,0
angin_topan_0040,1
angin_topan_0026,0
angin_topan_0030,0
angin_topan_0041,0
angin_topan_0042,0
angin_topan_0043,0
angin_topan_0051,0
angin_topan_0045,0
angin_topan_0057,0
angin_topan_0066,0
angin_topan_0069,0
angin_topan_0075,0
angin_topan_0102,0
angin_topan_0088,0
angin_topan_0097,0
angin_topan_0107,0
angin_topan_0111,0
angin_topan_0110,0
angin_topan_0143,1
angin_topan_0132,0
angin_topan_0137,0
angin_topan_0144,0
angin_topan_0160,0
angin_topan_0150,0
angin_topan_0181,0
angin_topan_0174,0
angin_topan_0171,0
angin_topan_0203,1
angin_topan_0199,0
angin_topan_0187,0
angin_topan_0206,0
angin_topan_0211,0
angin_topan_0204,0
angin_topan_0224,1
angin_topan_0243,0
angin_topan_0231,0
angin_topan_0244,0
angin_topan_0245,0
angin_topan_0249,0
angin_topan_0273,0
angin_topan_0271,0
angin_topan_0279,0
angin_topan_0297,0
angin_topan_0290,0
angin_topan_0284,0
angin_topan_0301,1
angin_topan_0318,0
angin_topan_0312,0
angin_topan_0325,0
angin_topan_0327,0
angin_topan_0332,0
angin_topan_0356,0
angin_topan_0350,0
angin_topan_0351,0
angin_topan_0376,0
angin_topan_0375,0
angin_topan_0360,0
angin_topan_0392,0
angin_topan_0389,0
angin_topan_0397,0
angin_topan_0405,0
angin_topan_0402,0
angin_topan_0414,0
angin_topan_0423,0
angin_topan_0437,0
angin_topan_0432,0
angin_topan_0445,0
angin_topan_0456,0
angin_topan_0439,0
angin_topan_0470,1
angin_topan_0461,0
angin_topan_0467,0
angin_topan_0491,0
angin_topan_0485,0
angin_topan_0496,0
angin_topan_0517,0
angin_topan_0518,0
angin_topan_0511,0
angin_topan_0533,0
angin_topan_0532,0
angin_topan_0522,0
angin_topan_0543,1
angin_topan_0547,0
angin_topan_0539,0
angin_topan_0562,0
angin_topan_0559,0
angin_topan_0561,0
angin_topan_0583,0
angin_topan_0596,0
angin_topan_0591,0
angin_topan_0602,0
angin_topan_0604,0
angin_topan_0603,0
angin_topan_0610,0
angin_topan_0617,0
angin_topan_0622,0
angin_topan_0625,1
angin_topan_0640,0
angin_topan_0638,0
angin_topan_0645,0
angin_topan_0646,0
angin_topan_0659,0
angin_topan_0677,1
angin_topan_0676,0
angin_topan_0678,0
angin_topan_0696,0
angin_topan_0691,0
angin_topan_0688,0
angin_topan_0707,0
angin_topan_0712,0
angin_topan_0709,0
angin_topan_0731,0
angin_topan_0734,0
angin_topan_0727,0
angin_topan_0752,0
angin_topan_0748,0
angin_topan_0749,0
angin_topan_0770,0
angin_topan_0772,0
angin_topan_0763,0
angin_topan_0792,0
angin_topan_0776,0
angin_topan_0786,0
angin_topan_0812,0
angin_topan_0794,0
angin_topan_0809,0
angin_topan_0830,1
angin_topan_0828,0
angin_topan_0814,0
angin_topan_0850,0
angin_topan_0849,0
angin_topan_0853,0
angin_topan_0867,0
angin_topan_0858,0
angin_topan_0857,0
angin_topan_0876,0
angin_topan_0890,0
angin_topan_0878,0
angin_topan_0902,0
angin_topan_0900,0
angin_topan_0895,0
angin_topan_0912,0
angin_topan_0920,0
angin_topan_0924,0
angin_topan_0947,0
angin_topan_0941,0
angin_topan_0942,0
angin_topan_0963,0
angin_topan_0967,0
angin_topan_0964,0
angin_topan_0985,0
angin_topan_0982,0
angin_topan_0989,0
angin_topan_1006,0
angin_topan_0997,0
angin_topan_0994,0
angin_topan_1026,0
angin_topan_1012,0
angin_topan_1020,0
angin_topan_1041,0
angin_topan_1049,0
angin_topan_1038,0
angin_topan_1062,1
angin_topan_1051,0
angin_topan_1070,0
angin_topan_1087,1
angin_topan_1081,0
angin_topan_1085,0
angin_topan_1100,0
angin_topan_1110,0
angin_topan_1104,0
angin_topan_1122,1
angin_topan_1115,0
angin_topan_1124,0
angin_topan_1138,1
angin_topan_1146,0
angin_topan_1136,0
angin_topan_1170,0
angin_topan_1162,0
angin_topan_1152,0
angin_topan_1184,0
angin_topan_1179,0
angin_topan_1175,0
angin_topan_1210,0
angin_topan_1205,0
angin_topan_1196,0
angin_topan_0805,0
angin_topan_0380,0
angin_topan_0287,0
angin_topan_0682,0
angin_topan_0492,0
angin_topan_0093,0
angin_topan_0025,0
angin_topan_1174,0
angin_topan_0835,0
angin_topan_1200,1
angin_topan_0330,0
